-4.212268410601847677e+02 1.402525496736490993e+02 6.907879013019298498e+01 3.640304706906640320e+01 -7.129462606103234634e+01 -5.058776697201856365e+01 7.823171336785880392e+00 -3.643186130771889708e+01 -2.537154289430960930e+01 1.145083970331054424e+01 -2.429810072984598079e+01 4.311450919215771727e+00 -3.418559445326865642e+01 -9.791789153309467864e+00 -3.404197763161148771e+01 1.314928632930393171e+01 -1.073050269884433483e+01 5.762507844242056088e+00 -1.241469572025546064e+01 -7.471503129911000407e+00
-4.631000419281458562e+02 1.729625462108282647e+02 5.406543768863452470e+01 -4.251925097217544192e+00 -8.364101535810219445e+01 -5.437918741247803922e+01 -1.524358877227358189e+00 -2.654423198006506013e+01 -6.332892121663514118e+00 3.736249151701520610e+00 -2.738466435015908118e+01 -2.586188632121702113e+01 -1.782648516761287638e+01 1.583222032437252835e+01 -4.452297800135198713e+00 3.228626358130625107e+01 -3.172561519884645076e+00 4.551053347003942484e+00 -1.592693577299585250e+01 -1.470735466674572933e+01
-6.097181747629814481e+02 1.579980423485378083e+02 3.974593220715576791e+01 -2.144209377044238707e+01 -4.095660873101898147e+01 -1.093028750481311739e+01 1.391251447548530695e+00 -1.930101685386327759e+01 -3.194237233096959372e+01 -2.872033912759142282e+01 -2.102045173296774294e+01 1.019036393173520416e+01 1.014323851468491711e+01 -9.501606039740185139e+00 -2.247341352683496751e+01 -1.340854737832789567e+01 -7.254708301300478723e+00 9.088360939885893330e+00 3.728264071606598673e+00 -3.762965404398882496e-01
-2.576058331735479214e+02 1.117703230690057978e+02 -3.776330835715580747e+01 -2.888254823187458697e+01 -3.744007592376005533e+01 -1.566559392769001491e+01 -3.224014633084671289e+01 -8.866200842666961179e+00 -2.477091443868978970e+01 2.932154655998804316e+01 -7.588407944286170270e+00 -1.442117930680162097e+01 -1.291981953658969928e+01 -8.393457287162576108e+00 -1.298692157754595122e+01 -2.203187546982308120e+01 3.216339820659207316e+00 -9.702073834371121919e+00 -1.018326140305967265e+01 1.217164474503870331e+01
-3.309968904062146748e+02 1.311104861435728424e+02 -1.522767342352423547e+01 -1.168497348855035334e+01 1.637083774157509097e+01 -2.968215124995204945e+01 -4.580455820260640820e+01 -1.740576481460210445e+01 -2.647633323906231340e+01 3.408408852730908656e+00 -1.942489222785691894e+01 -2.410803552226821722e+01 3.146952111387929296e+00 8.191645143112980421e+00 -3.509961884455639591e+01 -4.643103147124269525e-01 -7.576172958984927597e+00 -4.883748888405067490e+00 -1.813976012727743736e+01 -4.331070268538535828e+00
-4.924441412891956702e+02 1.486138067444981345e+02 2.665987527167751026e+01 2.443975667502753879e+01 5.236412000527336019e+00 -4.323211623222864119e+00 -2.623622388094047508e+01 -2.416968212907563540e+01 -1.538102108205370833e+01 1.041840520848432838e+01 -2.106113323123747705e+01 -3.077099999405379549e+01 -1.260160761170575761e+01 5.818523728993446831e+00 -2.762981085096539502e+01 9.364126725407788676e-01 -6.619659641945697892e+00 -2.411040057862511432e+01 -1.335191913838588462e+01 -8.581275073191008573e+00
-4.960152751959363968e+02 1.397292027022984371e+02 3.080672377023038067e+01 2.157006515139130798e+01 1.429051553179593981e+01 -2.111123264180288217e+01 -1.504944230019932050e+01 -2.398180591781223825e+01 -1.592263800188935186e+01 9.913380369789885904e+00 -3.083134375573716213e+01 -2.050221729632887246e+01 -4.647450113081967871e-01 -4.978625476359788138e+00 -2.650457655155173597e+01 9.250359759655697900e+00 -4.913311592985950327e+00 -2.288401392839103465e+01 -1.900184858438266744e+01 -5.504271999026213891e+00
-4.985372711222999556e+02 1.233606026367592818e+02 3.685464660386877256e+01 2.574110997800325151e+01 3.684437926137726915e+00 -2.344904566184996142e+01 -2.589085558518717534e+01 -2.613054686425545370e+01 4.284511489847669274e+00 3.359259319911878094e+00 -2.994542317000209408e+01 -1.160463825098817203e+01 7.940209970811950013e-01 -1.111637662757545364e+01 -2.026286911195067475e+01 5.970856940279714031e+00 -1.659020673072340557e+01 -2.117023890299110889e+01 -2.555030371500652464e+01 -3.218287149267537117e+00
-5.178513413117734672e+02 1.335915889684028457e+02 3.761758003273369866e+01 7.997250531277198426e+00 6.716844332513599802e+00 -2.253135183632447891e+01 -3.917154097143901481e+01 -1.644320099510986211e+01 7.842755525181615894e+00 3.618406722036311862e+00 -3.038151335905891059e+01 -1.314098354584072581e+01 8.545582557437404247e+00 -2.235811850190492667e+00 -2.041238709547871011e+01 5.519730163627766251e-01 -1.145228990553370707e+01 -1.470955266636553915e+01 -2.218005544694555908e+01 -1.265496781080489086e+01
-3.699158252832807534e+02 1.338785626422513815e+02 5.104626575732668314e+00 -6.749517111190464824e+00 3.968683877245545055e+00 -1.485402115507219278e+01 -3.932868095084180027e+01 -3.619717626133570576e+01 -1.792437661585141129e+01 -1.018614966286204071e+00 -1.491248309934700345e+01 -2.111176196657993742e+01 -1.351162119093444858e+01 8.431835999402080617e+00 -1.203897413935285954e+01 -2.501805488848451109e+00 -2.530245614903566675e+01 -3.051545282796308545e+00 -1.408834205874652667e+01 -1.095010096874249861e+01
-3.721669266914211676e+02 1.278849994804686503e+02 -9.348903211316014206e-01 -5.465531733115652457e+01 -3.754313799832561216e+01 1.995505258036738283e+01 -1.278227817536358835e+01 -4.143629163902468804e+01 -3.470596184260180905e+01 5.849853224629388393e+00 -1.653985704003291346e+01 -1.372136055544212141e+00 -1.300414917862693009e+01 -1.785195837865963853e+01 -7.631197944340864403e+00 -7.888035300591488053e+00 -1.474434270859877572e+01 2.301079130446962218e+00 -1.917270268860796989e+01 -1.796127275723483763e+01
-4.162098169590175871e+02 1.123849390329242226e+02 1.618196664497452275e+01 -7.225004764464864593e+01 -5.549452909678185364e+01 3.184806104573520358e+01 -6.945882541988344094e+00 -1.325819579393475145e+01 -2.637155625538190407e+01 -1.337936332964881281e+01 -2.534932492015444794e+01 5.787689841507020816e+00 7.300981380492826966e-01 -2.226234434879675206e+00 -1.821382058934694115e+01 -1.019061317687062207e+01 -2.384690302628680314e+01 -6.150133017858495421e+00 -1.211535779388201028e+01 -6.257182192362597206e+00
-3.574331593914365044e+02 1.442977738478927279e+02 1.639097126882519717e+01 -4.916284824192742064e+01 -1.754526061792124736e+01 4.553365032968918769e+01 -3.711578475078004313e+00 -2.094247281336228994e+01 -4.151626261215346858e+01 6.731500847401227006e+00 -9.813652818726646743e+00 1.006236317179766182e+01 -7.084814131652842129e+00 -1.284274608458688860e+01 -8.310985013686947198e+00 5.984152590481233602e+00 -5.281487980706043750e+00 8.341190949312904834e+00 -1.402519778793952376e+01 -1.325983283339883023e+01
-3.369611148824093902e+02 9.110022895751720284e+01 -3.004821835876003533e+01 -1.694453050028427299e+01 2.676791090771853954e-01 1.465198241579182969e+01 -3.024689745771441451e+01 -5.359588283170408474e+00 -1.791185156411265922e+01 2.128681579944024449e+01 -1.779279389829702396e+01 -2.483481822740191447e+01 4.503095366723599113e+00 -5.463637932886585169e+00 -1.654838376851504833e+01 -5.141115353704158508e+00 -1.348449505322501274e+01 5.567690329282202200e+00 -1.491191978850823752e+01 -4.688224160501864191e+00
-3.602009859168206276e+02 9.005321471460339922e+01 -1.994991645316792628e+01 3.205584679078159382e+01 -1.191701639485635233e+01 -1.792589632563226232e+01 -1.066970172898630942e+01 1.429003543770397222e+01 -1.919814677055514451e+01 -1.050857934362047530e+01 -1.179792083243700596e+01 -1.524541817560109536e+01 3.349312062542278978e-01 -1.822965579516743873e+01 -1.385687894934609510e+01 -5.497942077942183925e-01 -5.283201152618057783e-01 -9.732559249191993778e-02 -2.622560225737156969e+01 -1.170579894298593659e+00
-4.155257528611192583e+02 6.418547258313073378e+00 1.459348885640966709e-01 9.732784767708507090e+00 1.822962609465149342e+01 1.052681047942703607e+01 -1.315574344255824002e+01 3.385431254987909977e+00 -7.521309292991650963e+00 -2.141752376839210215e-01 -1.056416928815306377e+01 -2.223573466326340675e+00 -1.182261992306253839e+00 3.630519329377089210e+00 3.780580155821143595e+00 3.756904231508369829e+00 -4.088214668894151416e+00 1.990772580909271894e-01 -1.722446506864802984e+01 -5.801264689164994159e+00
-4.820032522172589893e+02 7.426522821305418631e+00 1.048099248781481840e+01 7.467862956353124027e+00 1.262231033843197636e+01 1.313866930308523884e+01 -5.076268506501510069e-01 3.731739517119614380e+00 -7.716926803606257046e+00 1.980495205221308952e+00 1.894763080254773024e+00 1.424735795061523369e+00 1.859466706283826820e+00 -5.908316154795103081e+00 -7.409123676953010218e+00 1.209470732580228525e+00 4.551890213122033124e+00 -1.925965281195546108e+00 -3.170127931894170192e+00 -1.500971792358921775e+01
-6.260285866238220933e+02 1.041430184773415704e+02 2.033494938749162273e+01 -7.691092429702468536e+00 -3.861844588862910488e+00 1.052933500620554019e+00 -2.012492893044732778e+00 2.136185804362746854e+00 -1.675956887837113030e+01 -6.116873788275356105e+00 5.549729074796830863e-01 4.725168042034750826e-01 -3.441157822461849758e+00 -2.987666283106482190e+00 -3.852810995983061204e+00 1.795167298791452870e+00 7.672890888145059485e+00 -2.344188985517850377e+00 -1.157138723405055813e+01 2.131492685722651714e+00
-6.579767873527558777e+02 9.097357467947632870e+01 2.452538965309501506e+01 4.956450063597081623e+00 3.508169900206306036e+00 7.964050372169594105e+00 5.290833599210973404e+00 1.007216617286422355e+01 -4.831849601555983753e+00 -3.212988359539121319e+00 -2.636375008352939364e+00 -7.633529658742118862e+00 -9.005144049315722654e+00 -1.165318503625669777e+01 -1.195116238055157254e+01 -2.358658549942164395e+00 -6.797727569193142472e+00 -1.125787588616526946e+01 -2.954090599511315585e+00 4.314676615268480120e+00
-4.285894995755483023e+02 1.100467680683385652e+02 2.167567686648356684e+01 2.293390525755177123e+01 -2.138458801584457802e+01 2.147263639462261953e+00 6.931375632474765958e+00 -1.672992707429060744e+01 -3.263055087793345166e+01 -3.478479576545963958e+00 -1.261851205659241693e+01 -3.473065845634957682e+00 -1.573950633217508432e+01 -1.286743266530854912e+00 -8.941282576222493006e+00 3.463144656796906862e+00 -2.918072311897192961e+00 -3.781768440136509035e+00 -7.401802656021432725e+00 -2.562009112115530396e+00
-3.772026838536875744e+02 1.480264296714775583e+02 3.431524328343695629e+01 -1.277125557074405116e+00 -5.243495970114121008e+01 1.074141512037479451e+01 -2.388971850561291688e-01 -2.095550668847527120e+01 -4.483029421735542286e+01 1.892289138360606637e+00 -3.243681103495502782e+01 2.252989221227934635e+01 -4.938440266865582018e+00 2.528930565709550216e+00 -6.529317837297631932e+00 -7.597647438542877163e-01 -5.925773279978344688e-01 -6.978901962641725021e+00 -3.282859267823767802e+00 -8.453860259253373144e+00
-3.743134943214172381e+02 1.486777417645255923e+02 2.571513960686712963e+01 -2.517162182322364217e+01 -5.913923504054517366e+01 -7.384359579222762981e+00 1.431154767418861873e+01 -1.250528554076833032e+01 -2.409830177788451877e+01 2.187703916005367333e+01 -2.087353118883090275e+01 3.450003288459711115e+01 5.095204290736489838e+00 6.617893184697206443e+00 -2.445569486231521594e+01 -8.631025447923084570e+00 -1.517558781471927354e+01 -5.395650744439085322e+00 -2.865913587173547494e+00 -1.303453335777112976e+00
-4.626281942815025445e+02 1.419224048096771469e+02 4.453340672421083468e+01 -1.935792298000760425e+01 -6.908378067902881980e+01 -1.888818918582618522e+01 7.940232989858141188e+00 1.375099938421408829e+01 -1.925981722969165943e+01 2.438590009385367097e+01 -1.696448364688064459e+01 1.331182385807776392e+01 2.643118379803132356e+00 1.180018911210895283e+01 -3.879998798641532520e+00 -5.991399356734520509e+00 -6.384489468198626838e+00 -9.807956972844543486e+00 5.583481261639826609e-01 8.182076699130856667e+00
-4.577210695709510446e+02 1.592187349794775457e+02 2.883226112314249789e+01 -2.076638401242299992e+01 -6.126845770730181329e+01 -1.658950293885576599e+01 1.785790244317437825e+01 1.773967907674866451e+00 -3.248765545446184433e+01 1.836913650379225871e+01 -3.276726251250917699e+01 1.580363207348088217e+01 2.261603122931415744e+00 1.043473823086757868e+01 -2.960208718279558227e+00 -5.225497958480521454e+00 -9.850952532311975318e+00 -1.085609921194561522e+01 -2.752357856536888914e+00 -6.740538271778492074e+00
-5.967930943255676084e+02 1.250521731414595195e+02 3.935140949581135317e+01 5.583490199273444254e+00 5.789889977675885646e+00 1.602483512650810127e+01 6.363529561946220880e+00 1.227482787616912985e+00 -1.245508198323796911e+01 5.314948962960936996e+00 -9.409182460360295153e+00 1.020307263051164526e+01 1.032054310590753943e+01 3.722290536557949281e+00 -1.396183127639083388e+01 6.873740081032003069e+00 -2.025575406613797647e-01 -4.913395725380170553e+00 2.626747326181682052e+00 7.185798261539001475e-01
-3.381573733092191105e+02 7.058062489954924956e+01 -2.120748999354788467e+01 -6.012496033669819440e+00 1.570063454286466786e+01 3.120430352797632167e+01 -1.269837614507972212e+01 -1.078828510742928071e+00 -1.592368593904942209e+01 -1.056130577693387806e+01 -1.145527385287772226e+01 -7.438337693388566763e+00 -3.024459047637181541e+00 -5.392751993198806382e+00 1.063904681554624226e-01 -4.367336970222751802e+00 -1.948371485883554577e+00 4.829034415539941172e+00 -1.563639882207467080e+00 4.075386546601793558e-01
-4.902568994323869447e+02 6.990780542271438946e+01 1.393634458511881213e+01 3.717558626079253514e+01 7.916152706748912138e+00 3.069099753147247611e+01 -1.522497104778348032e+01 -9.020326744700874144e+00 -4.879006557181207349e+00 -4.427335944288723901e+00 -7.244297176961236318e+00 -1.566588836669807883e+01 4.080384993535376981e-01 1.228336249413383108e+01 -2.595896772707195410e+01 -6.396420341455267611e+00 5.728325539905917196e+00 -7.738703856688028404e-01 -4.901465268712575707e+00 5.124136908962577674e-01
-5.864930202155256893e+02 8.732168259508353003e+01 1.078905878719632838e+01 2.740703412525328275e+01 2.644671756581118771e+01 2.193454494871422611e+01 -1.683320987675052560e+00 1.255846011389934702e+01 6.660151701075441188e+00 -7.195840493801512139e+00 -1.193438175598311446e+01 8.567139351591878338e+00 1.313339295622359959e+00 7.176922222520571992e+00 5.401352045902407806e-01 -9.198842145893422639e+00 -8.663939063478515834e+00 -6.502315900654028091e+00 -1.067033952236353045e+01 7.717084483536132966e-01
-4.918106010809825079e+02 2.233532947677928959e+01 -2.377919021434073699e+01 2.761922909380595925e+01 1.347886852651203604e+01 3.515119160566670953e+00 -7.532122154784758550e+00 6.231898959809670790e-01 1.207625743417807662e+01 1.148225901572080154e+01 -4.575499027781315675e+00 1.083685848766627213e+00 -7.083754548291762987e+00 1.732762097928077694e+01 5.868679829424736205e+00 2.131608296356484633e+00 -6.965173644780035644e+00 -2.036827661754978891e+01 -5.349772519779268265e+00 1.221580428098232751e+01
-4.641142111376312300e+02 2.215093835769178554e+01 -3.078354416428176066e+01 1.629603416392012960e+01 4.116797309107712799e+00 -8.709221061215686177e+00 7.051578913682770455e+00 1.230287118368347032e+00 1.350708862966740398e+01 1.149652176376597623e+01 -2.099949305930626409e+01 -5.814584265182550560e+00 -2.292642760721729545e+01 1.490925535013943382e+01 2.989590154314818893e+00 6.996696251805930578e-01 9.486681928291874621e-01 -6.821876305014233033e+00 -6.846481398630443138e+00 -1.409637548605907842e+00
-4.424534539508719604e+02 1.405176026018525803e+01 -4.063662443822286718e+01 5.679125698664476474e+00 7.231210719478540661e+00 -6.517250677457878894e+00 -1.206859533041935606e+01 -2.302895109682329355e+00 1.418459722523741107e+01 1.667715482333798604e+01 -1.096838368080809367e+01 1.593781647058825968e+00 -9.869429659404547195e+00 2.340829457648736422e+01 2.156362323603236320e+00 -5.178947435911720465e-01 6.446426907705353759e-01 -8.501777775382556968e+00 -1.337508390085287147e+01 1.309456122612994911e+01
